rating_star,user_id,product_itemid
5,12921,3500414278
5,11999,3500414278
5,4049,3500414278
5,4710,3500414278
5,6751,3500414278
2,16686,3500414278
5,12811,3500414278
5,19490,3500414278
3,13117,3500414278
4,10783,3500414278
5,7912,3500414278
5,3264,3500414278
5,11841,3500414278
5,13604,3500414278
5,12917,3500414278
5,4753,3500414278
5,-1,3500414278
2,15140,3500414278
5,15138,3500414278
5,12898,3500414278
5,7804,3500414278
4,5509,3500414278
5,3282,3500414278
5,12765,3500414278
5,7441,3500414278
5,7891,3500414278
5,8681,3500414278
5,12905,3500414278
3,4723,6258961926
5,19764,6258961926
5,4719,6258961926
5,16679,6258961926
5,19778,6258961926
5,2637,6258961926
5,19840,6258961926
5,5603,6258961926
5,865,6258961926
5,12898,6258961926
4,3290,6258961926
5,16683,6258961926
5,10781,6258961926
5,5514,6258961926
5,12917,6258961926
5,11463,6258961926
5,6397,6258961926
5,5569,6258961926
5,13398,6258961926
5,2194,6258961926
5,16324,6258961926
5,18403,6258961926
5,12896,6258961926
5,602,6258961926
5,10442,6258961926
5,19332,6258961926
5,19473,6258961926
5,10777,6258961926
5,15371,6258961926
5,20728,6258961926
5,20728,6258961926
5,19977,6258961926
5,20430,6258961926
5,11957,6258961926
5,4955,6258961926
5,2964,6258961926
5,28,6258961926
5,18566,6258961926
5,17929,6258961926
5,16106,6258961926
5,18825,6258961926
5,12689,6258961926
5,18178,6258961926
5,10914,6258961926
5,1337,6258961926
5,6091,6258961926
5,7136,6258961926
5,15201,6258961926
5,18268,6258961926
5,11057,6258961926
5,2641,6717870027
5,18058,6717870027
5,12909,6717870027
5,15141,6717870027
5,11100,6717870027
5,6212,6717870027
5,19169,6717870027
5,12685,6717870027
5,10681,6717870027
5,721,6717870027
5,3682,6717870027
5,12901,6717870027
5,8392,6717870027
5,190,6717870027
2,14697,6717870027
5,16675,6717870027
5,9698,6717870027
5,190,6717870027
5,628,6717870027
5,16749,6717870027
5,17651,6717870027
5,20827,6717870027
3,6745,6717870027
5,19170,6717870027
5,8415,6717870027
5,12831,6717870027
5,8915,6717870027
5,17109,6717870027
5,4831,6717870027
5,3309,6717870027
5,16672,6717870027
5,19929,6717870027
5,9932,6717870027
5,15900,6717870027
5,8420,6717870027
4,6916,6717870027
5,1067,6717870027
5,7288,6717870027
5,8413,6717870027
5,19150,6717870027
5,62,6717870027
5,10445,6717870027
5,8351,6717870027
5,1332,6717870027
5,11106,6717870027
5,1563,6717870027
4,9259,6717870027
5,8413,6717870027
5,4576,6717870027
5,18715,6717870027
5,12905,7956324829
5,312,7956324829
5,8405,7956324829
5,6752,7956324829
5,20809,7956324829
5,15140,7956324829
5,12372,7956324829
5,599,7956324829
3,2896,7956324829
5,8425,7956324829
5,19024,7956324829
5,1470,7956324829
5,2626,7956324829
4,12552,7956324829
5,609,7956324829
5,610,7956324829
4,19894,7956324829
5,3836,7956324829
5,8402,7956324829
5,8402,7956324829
5,1161,7956324829
4,7888,7956324829
2,6213,7956324829
5,1478,7956324829
4,16868,7956324829
5,7906,7956324829
5,7908,7956324829
5,11847,7956324829
5,6732,7956324829
5,11862,7956324829
2,624,7956324829
5,17648,7956324829
5,12918,7956324829
5,11769,7956324829
5,750,7956324829
5,3457,7956324829
5,16489,7956324829
5,11836,7956324829
5,20441,7956324829
5,12902,7956324829
5,11446,7956324829
5,15117,7956324829
3,2466,7956324829
3,3286,7956324829
5,7447,7956324829
5,8487,7956324829
5,6296,7956324829
2,8392,7956324829
5,4446,7956324829
5,7702,7956324829
5,6537,7758962170
5,2479,7758962170
5,19764,7758962170
5,20757,7758962170
5,9966,7758962170
5,8035,7758962170
5,18687,7758962170
5,12748,7758962170
5,7196,7758962170
5,1690,7758962170
4,1508,7758962170
5,605,7758962170
5,628,7758962170
5,7895,7758962170
5,19186,7758962170
5,19118,7758962170
5,14046,7758962170
5,7447,7758962170
5,5514,7758962170
5,2483,7758962170
5,12725,7758962170
5,8232,7758962170
5,12104,7758962170
5,13429,7758962170
5,16340,7758962170
5,10367,7758962170
5,8400,7758962170
5,15195,7758962170
5,6740,7758962170
5,325,7758962170
5,18589,7758962170
5,18890,7758962170
5,13715,7758962170
5,6514,7758962170
5,11519,7758962170
5,4732,7758962170
5,3902,7758962170
5,4086,7758962170
5,18049,7758962170
5,14632,7758962170
5,8711,7758962170
5,3873,7758962170
5,10781,7758962170
5,1578,7758962170
5,1364,7758962170
5,7564,7758962170
5,13429,7758962170
5,3581,7758962170
5,13429,7758962170
5,10269,7758962170
5,2624,3216519312
5,16684,3216519312
5,16684,3216519312
5,8395,3216519312
5,4733,3216519312
5,6755,3216519312
5,7317,3216519312
5,606,3216519312
5,4728,3216519312
5,1736,3216519312
5,12902,3216519312
5,12897,3216519312
5,3275,3216519312
5,7893,3216519312
5,16695,3216519312
5,16675,3216519312
5,15126,3216519312
4,10787,3216519312
5,8415,3216519312
5,6154,3216519312
5,8398,3216519312
5,12909,3216519312
5,6385,3216519312
5,2633,3216519312
5,2088,3216519312
5,11853,3216519312
5,20422,3216519312
3,20445,3216519312
5,13191,3216519312
5,4710,3216519312
5,11845,3216519312
5,20770,3216519312
5,1496,3216519312
5,12918,3216519312
5,11857,3216519312
5,20241,3216519312
5,20442,3216519312
5,3281,3216519312
3,7816,3216519312
5,13668,3216519312
5,10989,3216519312
5,17669,3216519312
5,12960,3216519312
4,8400,3216519312
5,18939,3216519312
5,3439,3216519312
4,11109,3216519312
5,20098,3216519312
5,5136,3216519312
5,9377,3216519312
5,9781,8411643222
5,6371,8411643222
5,6252,8411643222
5,724,8411643222
5,11607,8411643222
5,3299,8411643222
5,16674,8411643222
5,1422,8411643222
5,6756,8411643222
5,8829,8411643222
5,20101,8411643222
5,5575,8411643222
5,15126,8411643222
5,628,8411643222
5,17345,8411643222
1,18049,8411643222
3,16675,8411643222
3,19606,8411643222
5,16669,8411643222
5,2210,8411643222
4,8402,8411643222
5,20287,8411643222
5,8108,8411643222
5,12902,8411643222
5,7438,8411643222
5,17536,8411643222
5,13886,8411643222
5,13384,8411643222
5,16675,8411643222
2,6557,8411643222
5,10327,8411643222
5,12915,8411643222
5,6017,8411643222
5,12282,8411643222
5,9561,8411643222
5,10777,8411643222
5,2619,8411643222
5,19150,8411643222
3,12917,8411643222
5,3290,8411643222
5,8258,8411643222
5,7327,8411643222
5,20756,8411643222
5,12916,8411643222
3,627,8411643222
5,12917,8411643222
5,11118,8411643222
5,15944,8411643222
5,16686,8411643222
2,15141,8411643222
5,8402,11305975097
5,3286,11305975097
5,8413,11305975097
5,6740,11305975097
5,627,11305975097
5,627,11305975097
5,18064,11305975097
5,11857,11305975097
5,8841,11305975097
5,2542,11305975097
5,5504,11305975097
4,10609,11305975097
5,3285,11305975097
5,15477,11305975097
5,5520,11305975097
5,623,11305975097
5,3308,11305975097
5,7572,11305975097
5,15940,11305975097
5,5267,11305975097
3,8406,11305975097
5,2959,11305975097
5,3633,11305975097
5,12292,11305975097
5,402,11305975097
5,12918,11305975097
5,624,11305975097
5,17125,11305975097
5,16679,11305975097
5,634,11305975097
5,13638,11305975097
5,9542,11305975097
5,8406,11305975097
5,19880,11305975097
5,3275,11305975097
5,12904,11305975097
5,9389,11305975097
5,9741,11305975097
4,4248,11305975097
5,12532,11305975097
5,12927,11305975097
5,7937,11305975097
5,15921,11305975097
5,4620,11305975097
5,628,11305975097
5,15121,11305975097
5,8145,11305975097
5,2224,11305975097
5,17674,11305975097
5,16671,11305975097
5,12929,5738028043
5,20089,5738028043
5,11609,5738028043
5,8617,5738028043
4,3299,5738028043
5,12910,5738028043
5,18678,5738028043
5,12909,5738028043
1,20780,5738028043
5,19966,5738028043
5,2637,5738028043
5,4418,5738028043
4,6094,5738028043
5,709,5738028043
5,4556,5738028043
5,3721,5738028043
3,4660,5738028043
5,20663,5738028043
5,8402,5738028043
5,14897,5738028043
5,17742,5738028043
5,5741,5738028043
5,16932,5738028043
5,14217,5738028043
5,12241,5738028043
5,635,5738028043
5,6794,5738028043
5,18991,5738028043
5,3123,5738028043
3,14855,5738028043
5,6336,5738028043
5,19436,5738028043
4,13182,5738028043
5,17409,5738028043
5,5715,5738028043
5,7138,5738028043
3,3106,5738028043
4,12661,5738028043
5,3931,5738028043
5,6683,5738028043
5,6538,5738028043
5,3861,5738028043
5,17041,5738028043
5,3345,5738028043
5,1327,5738028043
3,17049,5738028043
5,4565,5738028043
5,10359,5738028043
5,18982,5738028043
5,4993,5738028043
5,361,6787844807
5,7941,6787844807
5,18549,6787844807
5,221,6787844807
4,6730,6787844807
5,2489,6787844807
5,12905,6787844807
5,11512,6787844807
2,10518,6787844807
5,8416,6787844807
5,8171,6787844807
5,17217,6787844807
5,15169,6787844807
4,621,6787844807
4,11858,6787844807
5,4243,6787844807
5,18649,6787844807
4,12903,6787844807
5,10796,6787844807
5,2255,6787844807
1,19117,6787844807
5,8414,6787844807
5,16687,6787844807
5,16494,6787844807
4,10071,6787844807
5,5495,6787844807
5,15909,6787844807
4,3938,6787844807
5,8413,6787844807
5,18248,6787844807
4,18814,6787844807
5,16696,6787844807
5,10772,6787844807
5,15763,6787844807
2,7266,6787844807
5,4729,6787844807
5,13348,6787844807
2,5512,6787844807
5,3289,6787844807
5,10794,6787844807
4,1039,6787844807
1,8400,6787844807
2,4211,6787844807
5,16402,6787844807
5,18597,6787844807
4,8401,6787844807
5,16165,6787844807
5,19951,6787844807
5,9135,6787844807
3,4209,6787844807
5,4714,8442673002
5,18037,8442673002
5,2638,8442673002
5,18734,8442673002
5,18058,8442673002
5,12910,8442673002
5,19462,8442673002
5,15973,8442673002
5,13873,8442673002
5,15973,8442673002
5,6788,8442673002
4,3345,8442673002
5,10405,8442673002
5,16062,8442673002
5,2355,8442673002
5,9509,8442673002
5,10296,8442673002
5,11857,8442673002
5,12767,8442673002
5,12767,8442673002
5,12896,8442673002
5,8457,8442673002
5,3573,8442673002
5,8638,8442673002
5,12767,8442673002
5,19911,8442673002
5,12895,8442673002
5,3606,8442673002
5,12767,8442673002
5,15461,8442673002
5,20342,8442673002
5,14415,8442673002
5,5476,8442673002
5,16735,8442673002
5,7105,8442673002
5,4374,8442673002
5,4255,8442673002
5,11704,8442673002
5,4431,8442673002
5,9251,8442673002
5,1909,8442673002
5,7371,8442673002
5,14577,8442673002
5,13173,8442673002
5,6587,8442673002
5,7813,8442673002
5,7817,8442673002
5,16381,8442673002
5,17737,8442673002
5,796,8442673002
5,610,3335745395
5,7430,3335745395
5,699,3335745395
4,20129,3335745395
5,14474,3335745395
5,6400,3335745395
5,19321,3335745395
4,12894,3335745395
3,3286,3335745395
5,17960,3335745395
4,1852,3335745395
5,9861,3335745395
5,11466,3335745395
5,15141,3335745395
5,15221,3335745395
5,6888,3335745395
1,2465,3335745395
5,19320,3335745395
5,3607,3335745395
5,20432,3335745395
5,17493,3335745395
5,2213,3335745395
5,5497,3335745395
5,15144,3335745395
2,1386,3335745395
5,7088,3335745395
3,12936,3335745395
5,5914,3335745395
5,9298,3335745395
5,19171,3335745395
5,6821,3335745395
5,12682,3335745395
1,20334,3335745395
5,12905,3335745395
5,17457,3335745395
5,2008,3335745395
5,11636,3335745395
5,5632,3335745395
5,2630,3335745395
5,10172,3335745395
1,15930,3335745395
5,11478,3335745395
5,7888,3335745395
5,11356,3335745395
5,13079,3335745395
5,18607,3335745395
5,10580,3335745395
3,10644,3335745395
5,18724,3335745395
5,8700,3335745395
5,15128,3968133395
4,16674,3968133395
5,4286,3968133395
4,2621,3968133395
5,7894,3968133395
5,482,3968133395
1,11951,3968133395
5,562,3968133395
5,971,3968133395
5,19764,3968133395
5,11347,3968133395
5,14639,3968133395
5,12929,3968133395
5,3286,3968133395
5,5471,3968133395
5,14682,3968133395
5,6608,3968133395
5,482,3968133395
5,12917,3968133395
5,16879,3968133395
5,5529,3968133395
5,20804,3968133395
5,16455,3968133395
5,8784,3968133395
5,15132,3968133395
5,3501,3968133395
5,14270,3968133395
5,12886,3968133395
5,6359,3968133395
5,17890,3968133395
5,8987,3968133395
5,10244,3968133395
5,4984,3968133395
5,2605,3968133395
5,14834,3968133395
4,12651,3968133395
5,2555,3968133395
5,10425,3968133395
5,496,3968133395
5,14537,3968133395
5,155,3968133395
5,2458,3968133395
5,17433,3968133395
5,8216,3968133395
5,5270,3968133395
5,8209,3968133395
2,11846,3968133395
5,11565,3968133395
5,7607,3968133395
5,17460,3968133395
5,628,6838028393
5,15128,6838028393
5,2823,6838028393
3,6568,6838028393
5,3961,6838028393
5,9475,6838028393
5,12909,6838028393
5,3281,6838028393
5,14120,6838028393
4,16687,6838028393
5,13027,6838028393
5,7744,6838028393
5,8229,6838028393
5,18042,6838028393
5,12698,6838028393
5,16521,6838028393
5,17800,6838028393
3,14019,6838028393
5,1922,6838028393
5,1095,6838028393
5,16551,8142668085
5,4714,8142668085
5,11388,8142668085
5,10789,8142668085
5,10789,8142668085
5,11856,8142668085
5,12863,8142668085
5,2503,8142668085
5,15973,8142668085
5,13826,8142668085
5,18044,8142668085
5,2974,8142668085
5,2355,8142668085
5,9980,8142668085
5,16459,8142668085
5,42,8142668085
5,9980,8142668085
5,16665,8142668085
5,14222,8142668085
5,18046,8142668085
5,16075,8142668085
5,8457,8142668085
5,8400,8142668085
5,15077,8142668085
5,18952,8142668085
5,18651,8142668085
5,19911,8142668085
5,12767,8142668085
5,3606,8142668085
5,20248,8142668085
5,20143,8142668085
5,6084,8142668085
5,6580,8142668085
5,7977,8142668085
5,9830,8142668085
5,16198,8142668085
5,10938,8142668085
5,8739,8142668085
5,17788,8142668085
5,5969,8142668085
5,5969,8142668085
5,4255,8142668085
5,528,8142668085
5,6981,8142668085
5,11521,8142668085
5,73,8142668085
5,14444,8142668085
5,3432,8142668085
5,7592,8142668085
5,3161,8142668085
5,7895,3045496361
5,12633,3045496361
5,7145,3045496361
5,11233,3045496361
5,11768,3045496361
5,3926,3045496361
5,464,3045496361
5,17475,3045496361
5,11596,3045496361
1,8046,3045496361
5,16675,5247966205
5,15,5247966205
5,12915,5247966205
5,7522,5247966205
5,11960,5247966205
5,7748,5247966205
5,12905,5247966205
5,15540,5247966205
5,18049,5247966205
5,8426,5247966205
5,3497,5247966205
5,8402,5247966205
5,11620,5247966205
5,5329,5247966205
5,18059,5247966205
5,8685,5247966205
5,19156,5247966205
5,11843,5247966205
4,1717,5247966205
5,3303,5247966205
5,3586,5247966205
5,12500,5247966205
5,8718,5247966205
5,3303,5247966205
5,1111,5247966205
5,628,5247966205
5,18718,5247966205
5,7972,5247966205
5,8392,5247966205
5,7124,5247966205
1,4925,5247966205
1,5494,5247966205
5,1577,5247966205
2,19168,5247966205
3,4723,5247966205
5,12032,5247966205
4,14062,5247966205
5,19170,5247966205
5,18179,5247966205
5,2980,5247966205
5,19290,5247966205
5,2602,5247966205
5,4698,5247966205
5,11055,5247966205
4,3320,5247966205
5,4594,5247966205
5,7934,5247966205
4,8416,5247966205
5,8416,5247966205
5,2776,5247966205
5,11837,8513700725
5,20606,8513700725
5,8402,8513700725
5,10780,8513700725
5,11833,8513700725
5,4716,8513700725
5,10787,8513700725
5,11841,8513700725
5,16675,8513700725
5,5522,8513700725
1,12917,8513700725
5,10604,8513700725
5,18893,8513700725
5,8401,8513700725
5,8997,8513700725
4,16391,8513700725
5,4750,8513700725
5,3278,8513700725
5,10307,8513700725
5,11895,8513700725
3,8396,8513700725
5,13189,8513700725
5,16863,8513700725
5,8420,8513700725
5,3284,8513700725
5,5664,8513700725
5,18721,8513700725
5,18055,8513700725
2,6732,8513700725
3,18055,8513700725
5,14098,8513700725
5,4111,8513700725
5,4710,8513700725
5,4331,8513700725
5,19672,8513700725
5,19399,8513700725
5,3282,8513700725
5,17013,8513700725
5,16925,8513700725
5,18045,8513700725
2,12922,8513700725
3,20093,8513700725
5,18277,8513700725
5,2845,8513700725
5,15071,8513700725
5,6983,8513700725
5,17968,8513700725
5,8552,8513700725
5,17400,8513700725
5,16712,8513700725
1,12903,8018551704
5,5529,8018551704
5,1180,8018551704
5,16684,8018551704
5,3319,8018551704
5,7897,8018551704
3,603,8018551704
5,599,8018551704
5,10333,8018551704
3,635,8018551704
2,12794,8018551704
5,7432,8018551704
5,9860,8018551704
5,599,8018551704
5,6569,8018551704
4,12911,8018551704
5,15151,8018551704
1,15132,8018551704
5,12916,8018551704
5,604,8018551704
5,19962,8018551704
5,4721,8018551704
5,11831,8018551704
5,12910,8018551704
5,18127,8018551704
5,8394,8018551704
2,8393,8018551704
5,6462,8018551704
1,8207,8018551704
5,614,8018551704
5,2818,8018551704
5,20284,8018551704
5,15128,8018551704
5,12894,8018551704
5,10897,8018551704
3,15413,8018551704
5,8556,8018551704
5,14877,8018551704
5,4716,8018551704
5,1267,8018551704
1,15923,8018551704
1,15940,8018551704
5,11766,8018551704
5,14171,8018551704
3,18355,8018551704
2,11667,8018551704
4,4266,8018551704
5,16584,8018551704
5,5013,8018551704
5,12803,8018551704
5,12909,1552036779
5,624,1552036779
4,11756,1552036779
5,18967,1552036779
5,19808,1552036779
5,10843,1552036779
5,7848,1552036779
5,15123,1552036779
5,20934,1552036779
5,11841,1552036779
5,6357,1552036779
5,1435,1552036779
5,10787,1552036779
4,21008,1552036779
5,2374,1552036779
5,6184,1552036779
3,4025,1552036779
5,11426,1552036779
5,10961,1552036779
5,3276,1552036779
5,5704,1552036779
5,1661,1552036779
5,15941,1552036779
5,14545,1552036779
2,12918,1552036779
5,9211,1552036779
5,13476,1552036779
5,5152,1552036779
5,18524,1552036779
5,17544,1552036779
3,15930,1552036779
2,8203,1552036779
5,7686,1552036779
5,975,1552036779
5,14089,1552036779
5,18827,1552036779
5,4546,1552036779
5,15177,1552036779
3,5867,1552036779
5,8026,1552036779
5,13393,1552036779
5,3082,1552036779
5,20247,1552036779
5,8567,1552036779
5,8067,1552036779
5,782,1552036779
5,18500,1552036779
5,1625,1552036779
5,8081,1552036779
5,10568,1552036779
5,12895,3479083981
5,6584,3479083981
5,3300,3479083981
5,8420,3479083981
5,4716,3479083981
5,10851,3479083981
5,6671,3479083981
5,8989,3479083981
5,11846,3479083981
4,3284,3479083981
3,15938,3479083981
5,4717,3479083981
5,5519,3479083981
5,7899,3479083981
5,7880,3479083981
5,8402,3479083981
5,16618,3479083981
5,18064,3479083981
5,7912,3479083981
5,8419,3479083981
5,10707,3479083981
5,17812,3479083981
5,1437,3479083981
5,16675,3479083981
5,14109,3479083981
5,7891,3479083981
5,8410,3479083981
5,2636,3479083981
5,15930,3479083981
5,12918,3479083981
5,14740,3479083981
5,15141,3479083981
4,3277,3479083981
5,8406,3479083981
5,12905,3479083981
5,19931,3479083981
5,18893,3479083981
5,16685,3479083981
5,486,3479083981
3,-1,3479083981
5,8420,3479083981
5,5497,3479083981
5,1213,3479083981
5,2757,3479083981
4,18893,3479083981
5,15849,3479083981
5,15684,3479083981
5,8401,3479083981
5,8397,3479083981
5,18054,3479083981
5,2626,3750390975
5,3264,3750390975
5,13402,3750390975
5,3286,3750390975
5,5020,3750390975
5,3493,3750390975
5,19165,3750390975
5,13482,3750390975
4,19419,3750390975
5,7917,3750390975
5,20709,3750390975
5,7252,3750390975
5,11583,3750390975
5,5752,3750390975
5,2606,3750390975
5,13423,3750390975
5,4962,3750390975
5,2929,3750390975
5,20945,3750390975
5,15023,3750390975
5,15203,3750390975
4,8415,3750390975
4,9879,3750390975
3,2313,3750390975
1,4239,3750390975
5,610,3750390975
5,13956,3750390975
5,20356,3750390975
5,15572,3750390975
5,1987,3750390975
5,11831,3750390975
5,9622,6975098238
5,15128,6975098238
5,9253,6975098238
5,11439,6975098238
5,15128,6975098238
4,10860,6975098238
5,9064,6975098238
5,15938,6975098238
5,7885,6975098238
4,8418,6975098238
4,7884,6975098238
5,10793,6975098238
5,12896,6975098238
5,12921,6975098238
5,3068,6975098238
5,13551,6975098238
5,10198,6975098238
5,12903,6975098238
5,20442,6975098238
5,4724,6975098238
5,2636,6975098238
5,9490,6975098238
5,7904,6975098238
5,18036,6975098238
5,3299,6975098238
5,3919,6975098238
5,15949,6975098238
5,14586,6975098238
5,5522,6975098238
5,8406,6975098238
5,15941,6975098238
5,16779,6975098238
5,16323,6975098238
5,6738,6975098238
5,7446,6975098238
5,8076,6975098238
5,16681,6975098238
5,19715,6975098238
3,10798,6975098238
5,16392,6975098238
5,5094,6975098238
1,2630,6975098238
5,628,6975098238
4,3290,6975098238
5,166,6975098238
5,14289,6975098238
5,6740,6975098238
5,3062,6975098238
5,8265,6975098238
5,7891,6975098238
5,1667,8531287579
5,17300,8531287579
5,6883,8531287579
5,16666,8531287579
